,participant,dataset,image,trial,true_value,pred_value,duration,break,switches_fixations,fixations,p_nan,len,switches,line_start_x,line_start_y,line_end_x,line_end_y
169,3,cr5,single_chess_nomirror_00285,30,0,0,6.1770000000000005,1.032,2.0,7.0,4.58,349.0,42.0,86.99567099567093,177.8701298701298,499.8095238095239,348.2597402597402
170,3,cr5,single_chess_nomirror_00060,31,0,0,3.748,0.532,0.0,1.0,4.74,211.0,37.0,89.76623376623371,234.66666666666657,465.1774891774892,263.7575757575757
171,3,cr5,single_chess_nomirror_00092,32,0,0,4.474,0.938,2.0,4.0,0.8,251.0,42.0,256.0,155.70562770562762,254.61471861471856,438.3030303030303
172,3,cr5,single_chess_nomirror_00332,33,0,0,3.402,0.955,0.0,1.0,11.98,192.0,20.0,221.36796536796533,151.54978354978348,325.26406926406924,445.22943722943717
173,3,cr5,single_chess_mirror_00448,34,1,1,6.875,0.584,,0.0,12.01,408.0,67.0,114.70129870129864,204.19047619047612,436.0865800865802,301.1601731601731
174,3,cr1,single_chess_nomirror_00184,1,0,1,6.2639999999999985,0.0,2.0,5.0,40.76,368.0,33.0,293.4025974025974,170.94372294372292,208.9004329004329,380.12121212121207
175,3,cr1,single_chess_mirror_00410,2,1,0,0.496,0.639,,0.0,0.0,30.0,7.0,362.66666666666674,204.19047619047612,102.23376623376622,317.78354978354974
176,3,cr1,single_chess_nomirror_00126,3,0,1,0.481,0.74,,0.0,0.0,28.0,6.0,290.6320346320346,125.22943722943717,200.5887445887446,456.31168831168833
177,3,cr1,single_chess_mirror_00235,4,1,0,0.5,1.291,0.0,2.0,0.0,30.0,4.0,132.70995670995666,179.25541125541116,426.38961038961037,342.7186147186146
178,3,cr1,single_chess_nomirror_00356,5,0,0,6.1110000000000015,10.919,7.0,18.0,8.72,367.0,31.0,203.35930735930737,375.965367965368,301.7142857142857,144.62337662337652
179,3,cr1,single_chess_mirror_00272,6,1,1,11.101,0.867,13.0,38.0,0.3,664.0,61.0,186.73593073593068,168.17316017316008,408.38095238095235,409.21212121212113
180,3,cr1,single_chess_nomirror_00413,7,0,0,7.487999999999999,0.5670000000000001,7.0,18.0,0.22,449.0,27.0,45.437229437229384,244.36363636363632,472.1038961038962,247.13419913419904
181,3,cr1,single_chess_nomirror_00071,8,0,0,2.752,1.0,0.0,10.0,3.64,165.0,3.0,154.87445887445887,369.038961038961,329.41991341991337,157.090909090909
182,3,cr1,single_chess_mirror_00215,9,1,0,6.101,0.6,4.0,19.0,0.0,366.0,20.0,301.7142857142857,165.40259740259734,185.3506493506493,393.974025974026
183,3,cr1,single_chess_mirror_00051,10,1,0,4.663,2.133,4.0,8.0,8.21,280.0,30.0,300.32900432900436,165.40259740259734,175.65367965367957,410.59740259740255
184,3,cr1,single_chess_nomirror_00374,11,0,1,10.282,1.4509999999999998,10.0,34.0,6.16,617.0,50.0,147.9480519480519,195.87878787878785,398.6839826839826,320.5541125541125
185,3,cr1,single_chess_mirror_00339,12,1,0,3.275,1.1,2.0,13.0,0.0,197.0,8.0,143.79220779220776,334.4069264069264,382.0606060606062,155.70562770562762
186,3,cr1,single_chess_nomirror_00072,13,0,0,23.56900000000001,0.5329999999999999,8.0,22.0,8.65,1411.0,36.0,149.33333333333331,392.58874458874453,328.03463203463207,137.69696969696963
187,3,cr1,single_chess_mirror_00337,14,1,0,13.220999999999998,1.002,16.0,50.0,0.0,793.0,76.0,70.37229437229433,223.58441558441555,448.55411255411263,269.29870129870125
188,3,cr1,single_chess_mirror_00416,15,1,1,15.998,16.713,4.0,7.0,57.74,956.0,42.0,152.1038961038961,121.07359307359295,409.76623376623377,436.9177489177489
189,3,cr1,single_chess_mirror_00486,16,1,0,9.747,0.721,3.0,7.0,55.48,584.0,30.0,239.37662337662326,159.86147186147178,289.24675324675326,416.13852813852805
190,3,cr1,single_chess_mirror_00008,17,1,0,15.399,0.684,14.0,49.0,12.24,923.0,34.0,170.11255411255408,353.8008658008657,352.96969696969705,137.69696969696963
191,3,cr1,single_chess_nomirror_00420,18,0,0,18.479,0.583,8.0,43.0,7.67,1108.0,76.0,329.41991341991337,388.4329004329004,204.74458874458873,148.7792207792207
192,3,cr1,single_chess_nomirror_00194,19,0,1,4.967,0.983,5.0,20.0,0.0,298.0,10.0,314.18181818181824,456.31168831168833,208.9004329004329,71.20346320346313
193,3,cr1,single_chess_nomirror_00256,20,0,1,9.114,1.384,10.0,38.0,0.0,547.0,59.0,120.2424242424242,190.33766233766227,447.16883116883116,328.8658008658008
194,3,cr1,single_chess_nomirror_00398,21,0,0,7.905,13.005999999999998,8.0,24.0,1.89,475.0,97.0,390.3722943722944,256.83116883116884,96.69264069264062,236.05194805194802
195,3,cr1,single_chess_mirror_00474,22,1,0,4.824,0.5670000000000001,6.0,20.0,4.14,290.0,28.0,111.93073593073584,306.70129870129864,398.6839826839826,187.5670995670995
196,3,cr1,single_chess_nomirror_00487,23,0,1,4.51,29.513,6.0,16.0,1.11,270.0,34.0,64.83116883116878,269.29870129870125,472.1038961038962,223.58441558441555
197,3,cr1,single_chess_nomirror_00186,24,0,0,5.7860000000000005,18.468,2.0,5.0,50.41,365.0,6.0,117.47186147186142,328.8658008658008,395.91341991342,166.7878787878787
198,3,cr1,single_chess_mirror_00262,25,1,1,12.892,0.8,16.0,37.0,10.06,775.0,48.0,304.4848484848485,133.54112554112544,181.19480519480518,431.3766233766234
199,3,cr1,single_chess_nomirror_00318,26,0,0,8.756,0.933,6.0,27.0,1.52,526.0,34.0,60.6753246753246,256.83116883116884,452.70995670995666,230.51082251082244
200,3,cr1,single_chess_mirror_00229,27,1,1,7.556,0.5670000000000001,8.0,21.0,0.22,453.0,36.0,278.16450216450215,461.8528138528138,244.9177489177489,75.35930735930725
201,3,cr1,single_chess_nomirror_00230,28,0,0,15.364,0.917,2.0,8.0,77.67,891.0,14.0,120.2424242424242,285.92207792207785,426.38961038961037,200.03463203463195
202,3,cr1,single_chess_mirror_00455,29,1,1,11.5,2.242,13.0,39.0,7.5,693.0,70.0,86.99567099567093,317.78354978354974,449.939393939394,166.7878787878787
203,3,cr1,single_chess_mirror_00415,30,1,1,15.359000000000002,0.75,3.0,9.0,64.1,922.0,71.0,375.1341991341992,193.10822510822499,67.60173160173156,338.5627705627705
204,4,sr,5167_1_0,1,1,1,3.877,0.0,3.0,6.0,42.59,216.0,13.0,422.23376623376623,152.93506493506487,192.27705627705623,254.060606060606
205,4,sr,6892_0_1,2,0,0,2.487,1.6469999999999998,1.0,2.0,25.0,148.0,2.0,207.51515151515147,129.3852813852813,236.60606060606065,316.3982683982683
206,4,sr,3740_1_0,3,1,1,2.359,0.317,0.0,4.0,29.07,172.0,2.0,174.26839826839824,269.29870129870125,280.9350649350649,398.1298701298701
207,4,sr,5074_1_0,4,1,1,2.023,1.117,0.0,2.0,0.0,121.0,23.0,402.8398268398269,194.4935064935064,221.36796536796533,324.7099567099566
208,4,sr,8828_0_0,5,0,1,1.946,1.067,0.0,2.0,0.0,117.0,24.0,73.14285714285711,285.92207792207785,71.75757575757571,413.3679653679653
209,4,sr,3417_1_1,6,1,1,1.811,1.0,1.0,3.0,0.0,108.0,13.0,425.00432900432907,230.51082251082244,232.4502164502165,326.095238095238
210,4,sr,2524_1_0,7,1,0,1.1320000000000001,1.0170000000000001,0.0,1.0,0.0,68.0,10.0,376.51948051948057,262.3722943722944,484.57142857142884,292.8484848484848
211,4,sr,4998_1_1,8,1,1,0.758,0.75,0.0,1.0,0.0,46.0,0.0,316.95238095238096,377.35064935064935,157.6450216450216,373.1948051948052
212,4,sr,7_0_1,9,0,0,0.7020000000000001,0.85,0.0,2.0,0.0,42.0,4.0,411.1515151515152,226.3549783549783,402.8398268398269,338.5627705627705
213,4,sr,4170_0_1,10,0,1,1.371,0.65,,0.0,0.0,82.0,27.0,465.1774891774892,28.25974025974017,384.83116883116884,180.6406926406925
214,4,sr,9817_0_0,11,0,0,1.751,0.9329999999999999,0.0,2.0,0.0,105.0,4.0,229.67965367965363,208.34632034632025,164.57142857142856,405.056277056277
215,4,sr,4769_0_0,12,0,0,1.033,0.75,0.0,2.0,3.23,62.0,3.0,276.7792207792208,42.112554112554,258.77056277056283,212.50216450216442
216,4,sr,579_0_1,13,0,0,3.3710000000000004,0.943,4.0,9.0,8.96,201.0,9.0,314.18181818181824,129.3852813852813,231.0649350649351,324.7099567099566
217,4,sr,8470_1_0,14,1,1,0.805,0.7170000000000001,0.0,3.0,0.0,48.0,0.0,27.428571428571356,105.83549783549772,206.1298701298701,116.91774891774885
218,4,sr,2536_0_0,15,0,0,1.219,0.7170000000000001,2.0,4.0,0.0,73.0,8.0,146.56277056277054,223.58441558441555,102.23376623376622,407.82683982683983
219,4,sr,4988_0_1,16,0,0,1.3430000000000002,0.7170000000000001,2.0,3.0,0.0,81.0,3.0,132.70995670995666,219.42857142857133,293.4025974025974,402.28571428571416
220,4,sr,4996_1_0,17,1,1,2.3369999999999997,0.7170000000000001,2.0,10.0,0.0,140.0,36.0,105.00432900432895,418.9090909090909,16.346320346320287,417.5238095238095
221,4,svrt1,sample_1_0153,1,1,1,1.4409999999999998,0.0,2.0,5.0,0.0,87.0,2.0,272.6233766233766,183.4112554112553,413.922077922078,258.21645021645014
222,4,svrt1,sample_1_2385,2,1,0,2.2640000000000002,0.733,1.0,5.0,0.0,136.0,4.0,226.90909090909088,212.50216450216442,343.27272727272725,356.57142857142856
223,4,svrt1,sample_1_4455,3,1,0,1.146,0.6829999999999999,0.0,1.0,0.0,69.0,1.0,394.5281385281386,283.15151515151507,370.978354978355,464.6233766233765
224,4,svrt1,sample_1_3978,4,1,1,0.85,0.7,0.0,2.0,0.0,51.0,11.0,189.50649350649346,224.96969696969688,362.66666666666674,356.57142857142856
225,4,svrt1,sample_0_1989,5,0,1,1.969,0.6,0.0,1.0,0.85,118.0,2.0,430.5454545454546,208.34632034632025,206.1298701298701,202.80519480519473
226,4,svrt1,sample_0_0213,6,0,1,1.7280000000000002,0.833,,0.0,30.1,103.0,4.0,170.11255411255408,172.32900432900425,333.5757575757576,333.021645021645
227,4,svrt1,sample_1_2050,7,1,0,0.72,1.167,0.0,1.0,0.0,43.0,1.0,213.05627705627705,234.66666666666657,440.24242424242425,276.22510822510816
228,4,svrt1,sample_1_3271,8,1,1,0.5329999999999999,0.55,1.0,2.0,0.0,32.0,10.0,289.24675324675326,270.6839826839826,121.6277056277056,356.57142857142856
229,4,svrt1,sample_0_2136,9,0,1,3.0780000000000003,0.633,2.0,7.0,0.0,185.0,5.0,243.53246753246756,101.67965367965358,247.6883116883117,316.3982683982683
230,4,svrt1,sample_1_2273,10,1,0,0.753,0.7170000000000001,0.0,1.0,0.0,45.0,5.0,337.7316017316017,236.05194805194802,156.25974025974025,339.9480519480519
231,4,svrt1,sample_0_3556,11,0,1,0.531,0.633,0.0,1.0,0.0,31.0,0.0,185.3506493506493,180.6406926406925,408.38095238095235,247.13419913419904
232,4,svrt1,sample_0_2876,12,0,0,0.578,1.383,1.0,2.0,2.86,35.0,8.0,242.1471861471861,212.50216450216442,390.3722943722944,337.1774891774891
233,4,svrt1,sample_1_2393,13,1,0,1.297,0.633,0.0,3.0,0.0,78.0,30.0,383.44588744588754,256.83116883116884,213.05627705627705,351.03030303030295
234,4,svrt1,sample_0_4946,14,0,1,0.892,1.183,2.0,3.0,0.0,53.0,10.0,286.4761904761905,206.96103896103887,221.36796536796533,373.1948051948052
235,4,svrt1,sample_1_4792,15,1,0,1.8319999999999999,0.833,1.0,2.0,0.0,110.0,13.0,332.19047619047626,201.41991341991334,210.28571428571428,367.65367965367966
236,4,svrt1,sample_1_3655,16,1,1,2.313,0.7829999999999999,1.0,2.0,0.0,139.0,2.0,206.1298701298701,211.11688311688306,276.7792207792208,417.5238095238095
237,4,svrt1,sample_1_4923,17,1,1,8.119,0.7,3.0,10.0,10.56,483.0,38.0,314.18181818181824,231.89610389610385,163.1861471861471,355.18614718614714
238,4,svrt1,sample_0_1276,18,0,0,6.697,0.7170000000000001,2.0,4.0,2.74,402.0,12.0,175.65367965367957,256.83116883116884,445.7835497835498,277.6103896103895
239,4,svrt1,sample_0_2784,19,0,1,3.827,0.8340000000000001,0.0,1.0,0.0,229.0,2.0,192.27705627705623,152.93506493506487,311.4112554112553,280.3809523809523
240,4,svrt1,sample_0_4268,20,0,0,2.4419999999999997,1.0170000000000001,1.0,2.0,0.0,147.0,10.0,192.27705627705623,294.2337662337662,303.0995670995671,468.7792207792208
241,4,svrt1,sample_1_2080,21,1,0,2.9930000000000003,1.117,,0.0,0.56,179.0,2.0,145.17748917748912,206.96103896103887,402.8398268398269,258.21645021645014
242,4,svrt1,sample_1_4593,22,1,1,0.861,1.199,,0.0,0.0,52.0,10.0,196.4329004329004,122.45887445887439,384.83116883116884,169.55844155844147
243,4,svrt1,sample_0_0621,23,0,1,0.934,0.6,,0.0,0.0,56.0,4.0,159.030303030303,215.2727272727272,384.83116883116884,229.12554112554108
244,4,svrt1,sample_0_4754,24,0,1,11.356,0.917,0.0,3.0,4.7,681.0,10.0,161.80086580086578,190.33766233766227,280.9350649350649,389.81818181818176
245,4,svrt1,sample_0_0408,25,0,0,0.519,1.551,,0.0,0.0,31.0,1.0,208.9004329004329,151.54978354978348,271.23809523809524,443.8441558441558
246,4,svrt1,sample_1_3265,26,1,1,1.828,0.8170000000000001,2.0,6.0,0.0,110.0,4.0,66.21645021645014,224.96969696969688,297.55844155844164,305.31601731601717
247,4,svrt1,sample_0_0317,27,0,0,5.836,0.75,1.0,4.0,0.0,350.0,10.0,138.2510822510822,280.3809523809523,292.01731601731603,353.8008658008657
248,4,svrt1,sample_1_2855,28,1,1,1.12,1.2,0.0,1.0,0.0,67.0,11.0,152.1038961038961,259.6017316017316,387.60173160173173,402.28571428571416
249,4,svrt1,sample_1_4425,29,1,0,3.7939999999999996,0.55,,0.0,33.78,222.0,8.0,260.15584415584414,111.37662337662329,150.7186147186147,303.9307359307358
250,4,svrt1,sample_0_4263,30,0,0,1.526,0.8320000000000001,0.0,1.0,0.0,91.0,8.0,172.88311688311683,143.23809523809513,382.0606060606062,112.76190476190465
251,4,svrt1,sample_0_4285,31,0,0,1.385,0.983,0.0,2.0,0.0,84.0,4.0,298.94372294372295,134.92640692640686,164.57142857142856,308.08658008658
252,4,svrt1,sample_0_3730,32,0,0,0.9309999999999999,0.5670000000000001,0.0,1.0,0.0,55.0,7.0,351.5844155844156,186.18181818181813,224.1385281385281,294.2337662337662
253,4,svrt1,sample_1_3262,33,1,1,0.927,1.133,0.0,1.0,0.0,56.0,3.0,236.60606060606065,127.99999999999987,189.50649350649346,338.5627705627705
254,4,svrt1,sample_1_2709,34,1,1,1.308,1.317,1.0,2.0,0.0,79.0,19.0,339.11688311688323,237.43722943722926,157.6450216450216,297.0043290043289
255,4,svrt1,sample_0_3743,35,0,0,1.138,1.15,,0.0,0.0,68.0,2.0,247.6883116883117,86.44155844155836,346.0432900432901,333.021645021645
256,4,rbp5,single_chess_mirror_00152,1,1,1,5.167999999999998,0.0,4.0,16.0,0.0,310.0,16.0,400.0692640692642,276.22510822510816,44.051948051948,285.92207792207785
257,4,rbp5,single_chess_nomirror_00118,2,0,0,6.851,0.767,8.0,19.0,0.0,411.0,22.0,53.74891774891768,237.43722943722926,362.66666666666674,245.7489177489177
258,4,rbp5,single_chess_mirror_00228,3,1,0,10.832,0.55,10.0,32.0,0.0,650.0,12.0,138.2510822510822,177.8701298701298,311.4112554112553,389.81818181818176
259,4,rbp5,single_chess_mirror_00225,4,1,1,33.347,0.833,24.0,101.0,0.0,2001.0,85.0,161.80086580086578,270.6839826839826,465.1774891774892,277.6103896103895
260,4,rbp5,single_chess_nomirror_00001,5,0,0,3.971,1.067,2.0,5.0,0.0,239.0,5.0,402.8398268398269,281.76623376623365,84.22510822510816,299.7748917748917
261,4,rbp5,single_chess_mirror_00313,6,1,1,20.369,1.5330000000000001,3.0,8.0,10.38,1214.0,141.0,328.03463203463207,254.060606060606,28.813852813852748,254.060606060606
262,4,rbp5,single_chess_mirror_00182,7,1,1,22.826999999999998,1.167,25.0,76.0,0.0,1369.0,44.0,262.9264069264069,276.22510822510816,330.80519480519484,388.4329004329004
263,4,rbp5,single_chess_mirror_00413,8,1,1,18.97,1.067,17.0,40.0,0.0,1138.0,103.0,156.25974025974025,256.83116883116884,470.71861471861473,262.3722943722944
264,4,rbp5,single_chess_nomirror_00368,9,0,0,9.112,1.5830000000000002,11.0,22.0,0.0,547.0,11.0,208.9004329004329,180.6406926406925,355.7402597402597,373.1948051948052
265,4,rbp5,single_chess_nomirror_00051,10,0,0,6.138999999999999,1.2670000000000001,0.0,3.0,10.63,367.0,18.0,408.38095238095235,308.08658008658,66.21645021645014,302.5454545454545
266,4,rbp1,single_chess_nomirror_00247,1,0,1,10.935,0.0,0.0,10.0,3.51,656.0,56.0,168.7272727272727,303.9307359307358,449.939393939394,302.5454545454545
267,4,rbp1,single_chess_mirror_00479,2,1,0,20.629,2.767,0.0,5.0,1.46,1237.0,146.0,429.16017316017326,310.85714285714283,45.437229437229384,310.85714285714283
268,4,rbp1,single_chess_nomirror_00069,3,0,0,15.729000000000001,3.133,2.0,18.0,2.12,944.0,76.0,264.31168831168844,172.32900432900425,262.9264069264069,393.974025974026
269,4,rbp1,single_chess_mirror_00016,4,1,1,25.13,0.75,0.0,12.0,1.26,1508.0,70.0,163.1861471861471,248.5194805194804,275.3939393939394,345.48917748917745
270,4,rbp1,single_chess_mirror_00477,5,1,0,27.184,0.7170000000000001,0.0,24.0,1.66,1631.0,144.0,395.91341991342,237.43722943722926,64.83116883116878,245.7489177489177
271,4,rbp1,single_chess_nomirror_00186,6,0,0,12.715,0.6,2.0,11.0,2.62,763.0,31.0,232.4502164502165,139.082251082251,236.60606060606065,456.31168831168833
272,4,rbp1,single_chess_mirror_00106,7,1,1,28.144000000000002,0.998,0.0,1.0,12.07,1690.0,158.0,359.8961038961039,330.2510822510821,19.11688311688306,327.48051948051943
273,4,rbp1,single_chess_mirror_00391,8,1,1,7.7810000000000015,4.5,1.0,2.0,2.36,467.0,17.0,60.6753246753246,291.4632034632034,333.5757575757576,292.8484848484848
274,4,rbp1,single_chess_mirror_00118,9,1,0,5.169,0.65,0.0,2.0,2.58,310.0,30.0,462.4069264069265,208.34632034632025,150.7186147186147,206.96103896103887
275,4,rbp1,single_chess_mirror_00263,10,1,0,42.135,0.667,3.0,4.0,35.81,2544.0,143.0,192.27705627705623,89.21212121212112,195.047619047619,389.81818181818176
276,4,rbp1,single_chess_mirror_00437,11,1,1,30.134,1.416,2.0,6.0,29.44,1824.0,63.0,201.97402597402595,121.07359307359295,340.5021645021645,308.08658008658
277,4,rbp1,single_chess_nomirror_00195,12,0,1,6.479,1.2109999999999999,,0.0,25.38,394.0,7.0,272.6233766233766,116.91774891774885,190.89177489177482,423.064935064935
278,4,rbp1,single_chess_nomirror_00097,13,0,0,6.426,0.6829999999999999,2.0,4.0,5.71,385.0,6.0,249.0735930735931,254.060606060606,243.53246753246756,490.94372294372283
279,4,rbp1,single_chess_mirror_00190,14,1,0,9.203,2.3080000000000003,4.0,10.0,15.64,550.0,22.0,85.61038961038956,330.2510822510821,449.939393939394,333.021645021645
280,4,rbp1,single_chess_nomirror_00170,15,0,1,30.429000000000002,2.383,6.0,18.0,17.12,1857.0,77.0,246.3030303030303,80.90043290043279,235.22077922077918,327.48051948051943
281,4,rbp1,single_chess_nomirror_00373,16,0,1,11.602,0.701,1.0,5.0,6.9,696.0,27.0,200.5887445887446,191.7229437229436,196.4329004329004,485.4025974025973
282,4,rbp1,single_chess_mirror_00354,17,1,0,15.398,0.6659999999999999,1.0,6.0,27.53,919.0,82.0,32.969696969696905,313.62770562770555,480.4155844155845,319.16883116883116
283,4,rbp1,single_chess_nomirror_00340,18,0,0,11.562999999999999,0.75,0.0,7.0,4.9,694.0,53.0,286.4761904761905,223.58441558441555,37.12554112554105,219.42857142857133
284,4,rbp1,single_chess_nomirror_00148,19,0,0,14.895999999999999,0.55,0.0,1.0,4.03,893.0,126.0,21.887445887445807,200.03463203463195,370.978354978355,212.50216450216442
285,4,rbp1,single_chess_mirror_00162,20,1,1,14.572000000000001,1.787,1.0,7.0,0.34,875.0,132.0,303.0995670995671,248.5194805194804,32.969696969696905,241.59307359307357
286,4,rbp1,single_chess_mirror_00002,21,1,1,20.829,0.983,6.0,9.0,0.16,1250.0,22.0,139.63636363636363,201.41991341991334,240.76190476190484,389.81818181818176
287,4,rbp1,single_chess_mirror_00199,22,1,1,26.635,1.55,7.0,18.0,1.32,1595.0,28.0,152.1038961038961,356.57142857142856,429.16017316017326,179.25541125541116
288,4,rbp1,single_chess_nomirror_00135,23,0,0,14.767999999999999,1.2670000000000001,2.0,4.0,0.34,887.0,98.0,192.27705627705623,342.7186147186146,469.33333333333337,345.48917748917745
289,4,rbp1,single_chess_nomirror_00389,24,0,1,33.735,1.5830000000000002,1.0,7.0,22.89,2023.0,211.0,62.06060606060601,200.03463203463195,462.4069264069265,197.26406926406918
290,4,rbp1,single_chess_mirror_00264,25,1,1,30.499000000000002,0.884,8.0,17.0,0.71,1830.0,49.0,315.5670995670996,166.7878787878787,163.1861471861471,373.1948051948052
291,4,rbp1,single_chess_nomirror_00067,26,0,0,25.625,1.6,3.0,7.0,3.72,1532.0,110.0,368.2077922077922,283.15151515151507,31.58441558441552,294.2337662337662
292,4,rbp1,single_chess_mirror_00486,27,1,1,14.129000000000001,0.5670000000000001,3.0,9.0,4.62,845.0,29.0,183.96536796536802,263.7575757575757,455.4805194805197,276.22510822510816
293,4,rbp1,single_chess_mirror_00420,28,1,1,23.265,1.706,4.0,7.0,15.06,1388.0,45.0,208.9004329004329,177.8701298701298,402.8398268398269,388.4329004329004
294,4,rbp1,single_chess_mirror_00387,29,1,1,11.616,2.2,0.0,4.0,0.43,697.0,50.0,272.6233766233766,93.36796536796528,275.3939393939394,438.3030303030303
295,4,rbp1,single_chess_nomirror_00239,30,0,1,7.534,1.2830000000000001,0.0,1.0,0.0,452.0,24.0,247.6883116883117,86.44155844155836,232.4502164502165,348.2597402597402
296,4,rbp1,single_chess_nomirror_00377,31,0,0,16.359,0.7829999999999999,,0.0,91.77,984.0,12.0,213.05627705627705,143.23809523809513,213.05627705627705,456.31168831168833
297,4,rbp1,single_chess_mirror_00210,32,1,1,20.152,1.633,11.0,23.0,3.98,1207.0,43.0,215.82683982683983,168.17316017316008,221.36796536796533,474.3203463203463
298,4,rbp1,single_chess_nomirror_00404,33,0,0,9.937000000000001,0.983,3.0,6.0,4.03,596.0,79.0,305.8701298701298,212.50216450216442,32.969696969696905,219.42857142857133
299,4,rbp1,single_chess_nomirror_00001,34,0,1,12.68,0.7829999999999999,5.0,8.0,0.0,761.0,59.0,344.65800865800867,316.3982683982683,42.6666666666666,315.01298701298697
300,4,rbp1,single_chess_nomirror_00446,35,0,0,17.491,1.4680000000000002,3.0,5.0,3.24,1048.0,68.0,106.38961038961037,285.92207792207785,445.7835497835498,297.0043290043289
301,4,sd,1860_1_0,1,0,1,5.581,0.0,1.0,4.0,2.39,335.0,24.0,271.23809523809524,162.63203463203456,413.922077922078,310.85714285714283
302,4,sd,2400_0_0,2,0,1,3.2560000000000002,3.483,0.0,1.0,0.0,196.0,8.0,201.97402597402595,116.91774891774885,300.32900432900436,303.9307359307358
303,4,sd,3591_0_0,3,0,0,6.575,2.517,1.0,2.0,0.51,394.0,15.0,170.11255411255408,25.489177489177337,206.1298701298701,96.13852813852805
304,4,sd,9069_0_0,4,0,0,3.072,0.65,0.0,1.0,0.54,184.0,6.0,339.11688311688323,47.65367965367954,405.6103896103897,166.7878787878787
305,4,sd,8318_0_1,5,1,0,2.6010000000000004,1.4669999999999999,0.0,2.0,0.0,156.0,6.0,326.6493506493507,43.49783549783536,350.1991341991342,220.8138528138528
